2012-03-20T18:02:47.440  16.4930  -98.2310  20.0 7.4  mww
2012-03-21T22:15:06.130  -6.2420  145.9550 118.0 6.6  mww
2012-03-26T16:58:10.630 -30.0400   60.6530  10.0 5.6  mwb
2012-03-26T17:48:42.420   9.9950 -104.2280  10.0 5.5  mwc
2012-03-26T18:12:52.850  10.0710 -104.1600  10.0 6.0  mwb
2012-03-27T11:00:44.500  39.8590  142.0170  15.0 6.1  mwc
2012-03-28T08:25:51.350 -57.3310 -140.0140  10.0 5.5  mwb
2012-04-01T14:04:24.910  37.1160  140.9570  48.0 5.7  mwb
2012-04-01T21:44:04.130  -4.5160  153.4270 117.9 5.7  mwb
2012-04-02T17:36:42.060  16.3950  -98.3160   9.0 6.0  mww
2012-04-06T16:15:58.010  -4.5510  153.4570 108.5 6.1  mww
2012-04-06T19:24:13.940  -3.3450  100.4260  13.6 5.5  mwb
2012-04-10T05:09:08.410  -1.2610  -13.9720  10.0 5.8  mww
2012-04-11T08:38:36.720   2.3270   93.0630  20.0 8.6  mw
2012-04-11T08:55:46.960   1.2710   91.7480  10.0 5.8  mb
2012-04-11T09:00:09.710  51.3640 -176.0970  20.8 5.5  mb
2012-04-11T09:01:06.750   2.1990   89.4410  10.0 5.9  mb
2012-04-11T09:27:56.760   1.2540   91.7350  10.0 6.0  mb
2012-04-11T10:43:10.850   0.8020   92.4630  25.1 8.2  mwc
2012-04-11T11:53:36.160   2.9130   89.5440  10.0 5.7  mb
2012-04-11T13:58:04.720   1.4950   90.8540   5.0 5.5  mb
2012-04-11T19:04:20.010   1.1900   92.0920  14.5 5.5  mb
2012-04-11T22:41:46.040  43.5840 -127.6380   8.0 6.0  mwc
2012-04-11T22:55:10.250  18.2290 -102.6890  20.0 6.5  mwb
2012-04-11T23:56:32.930   1.8410   89.6850  10.0 5.8  mwc
2012-04-12T07:06:00.570  28.8370 -113.0270   9.0 6.0  mwb
2012-04-12T07:15:48.500  28.6960 -113.1040  13.0 7.0  mww
2012-04-12T14:50:52.850  37.5130  141.4680  25.1 5.5  mwc
2012-04-13T10:10:01.200  36.9880  141.1520  11.0 5.7  mww
2012-04-14T15:13:14.140  49.3800  155.6510  90.3 5.6  mwb
2012-04-14T19:26:43.250  -6.8100  105.4570  62.7 5.8  mww
2012-04-14T22:05:26.430 -18.9720  168.7410  11.0 6.2  mww
2012-04-15T05:57:40.060   2.5810   90.2690  25.0 6.2  mww
2012-04-16T02:17:50.340  -2.6400  121.8550  13.0 5.8  mww
2012-04-16T11:23:43.380  36.6320   21.4750  29.0 5.8  mww
2012-04-17T07:13:49.000  -5.4620  147.1170 198.0 6.8  mww
2012-04-17T08:51:24.920 -31.8940 -177.2360  10.0 5.6  mb
2012-04-17T19:03:56.370 -59.0160  -16.6120  12.0 6.2  mww
2012-04-20T22:19:46.810   3.2560   93.8530  24.6 5.7  mww
2012-04-20T22:28:59.180   3.2690   93.8210  21.9 5.9  mwc
2012-04-20T23:14:31.370   2.1580   93.3600  28.0 5.8  mww
2012-04-21T01:16:52.740  -1.6170  134.2760  16.0 6.7  mww
2012-04-21T01:19:28.460 -35.2290  -16.1810  10.0 5.7  mwc
2012-04-21T01:25:13.200  -1.6350  134.1970  17.4 6.0  mwc
2012-04-22T13:11:19.700 -52.8670  140.2900  12.2 5.6  mwc
2012-04-23T17:36:21.170 -28.5560 -177.4120 114.0 6.0  mww
2012-04-23T21:21:44.860   0.3740  125.2930  48.0 5.7  mww
2012-04-23T22:40:22.440  48.3970  154.7390  31.0 5.6  mww
2012-04-24T09:50:58.390   5.6490   61.5110  10.0 5.6  mwc
2012-04-24T14:57:10.110   8.8680   93.9490  14.1 5.5  mwb
2012-04-24T15:15:38.160 -24.2280 -175.9500  10.0 5.6  mwb
2012-04-24T20:22:10.410  35.6220  140.4720  54.3 5.5  mwb
2012-04-25T07:42:23.380   9.0110   93.9450   9.0 5.7  mww
2012-04-26T19:21:42.610   2.6960   94.4590   7.9 5.6  mwb
2012-04-28T10:08:08.090 -18.6850 -174.7050 134.7 6.6  mww
2012-04-28T19:21:03.110  -5.3280  152.1100  35.0 5.6  mww
2012-04-29T08:09:04.340   2.7040   94.5090  14.1 5.7  mww
2012-04-29T10:28:51.870  35.5960  140.3490  44.0 5.8  mww
